source,composer,path,status,duplicate_of,recommended_split,total_duration,estimated_tempo,num_notes,notes_per_second
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n14_op27_1mov_moonlight.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n14 op27 1mov ''Moonlight''.mid,,361.9839022166672,141.04527229234452,1144,3.1603615326386896
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n14_op27_2mov_moonlight.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n14 op27 2mov ''Moonlight''.mid,,124.19588765,181.4998190279799,895,7.2063577702526285
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n14_op27_3mov_moonlight.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n14 op27 3mov ''Moonlight''.mid,,410.35698690833357,173.03477418379154,6532,15.91784765068258
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n14_op27_moonlight.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n14 op27  ''Moonlight''.mid,,848.0117210000003,176.12572190819566,8613,10.156699237415372
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n15_2mov_pastoral.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n15 2mov ''Pastoral''.mid,,391.01477100000005,155.54104949925716,2390,6.112301061895177
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n15_3mov_pastoral.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n15 3mov ''Pastoral''.mid,,115.2217425625,169.66209763616237,1212,10.518848032024616
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n15_pastoral.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n15 ''Pastoral''.mid,,1471.3009020541715,190.41421907378015,11581,7.871265479298674
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n16.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n16.mid,,1183.7978451083313,193.87689124616875,12239,10.338758471789571
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n17_tempestat.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n17 ''Tempestat''.mid,,1072.3852240437516,221.10826663018048,7905,7.371418239232928
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n18_the_hunt.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n18 ''The Hunt''.mid,,908.4173546375029,243.97448279951124,8972,9.876517609662146
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n19.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n19.mid,,455.9233505104167,263.2727750371028,3362,7.374046528295082
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n20.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n20.mid,,429.5267598333331,209.32480524439907,2937,6.837757910914859
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n21_1mov_waldstein.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n21 1mov ''Waldstein''.mid,,621.5064377249968,173.2845684598635,8573,13.793903778987673
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n21_2mov_waldstein.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n21 2mov ''Waldstein''.mid,,246.082407125,101.80588971335705,493,2.003393927098477
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n21_3mov_waldstein.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n21 3mov ''Waldstein''.mid,,579.5972556666671,179.26616898797138,7359,12.69674748810792
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n22.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n22.mid,,493.5484150354143,220.494073646703,5802,11.755685609047454
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n23_op57_1mov_apassionata.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n23 op57 1mov ''Apassionata''.mid,,558.1766815208332,176.79109048555685,6377,11.424697969511984
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n23_op57_2mov_apassionata.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n23 op57 2mov ''Apassionata''.mid,,369.88355275000015,193.1243366959805,1981,5.355739624732474
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n23_op57_3mov_apassionata.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n23 op57 3mov ''Apassionata''.mid,,465.00277304999923,265.2596375198475,7223,15.533240700100835
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n24.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n24.mid,,436.34827116666645,183.95012930872122,4619,10.585581071858398
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n25.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n25.mid,,415.7076697083333,198.25187667971707,4260,10.247585768597629
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n26_les_adieux.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano sonata n26 ''Les Adieux''.mid,,799.0127908270821,173.62587210647882,7416,9.281453419942721
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n27.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n27.mid,,716.4216344666654,162.87119630218228,6643,9.272472634003202
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n28.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n28.mid,,952.9894750958298,232.3075253112403,8467,8.884673148303746
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n29_op106_hammerklavier.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n29 Op106 ''Hammerklavier''.mid,,2499.9681628125018,235.95179909622223,24208,9.683323315912006
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n30.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n30.mid,,918.9623383020852,189.9517595308173,8713,9.48134611925285
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n31_op110.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano Sonata n31 op110.mid,,1151.7275933708356,176.80218866603644,8075,7.011206509662911
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatas-piano_sonata_n32_op111.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatas\Piano sonata n32 op111.mid,,1260.4536849395834,204.43007524524873,13470,10.686628283883076
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatina_in_g_op79.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatina in G Op79.mid,,625.49375,191.02023459371395,5930,9.480510396786539
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-piano_sonatina_no2_op_49.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatina No.2 Op 49.mid | ..\data\midiclassics\Beethoven\Sonata Presto.mid,,270.7,277.80218187746505,3422,12.64130033247137
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-preludes_2_through_major_keys_39.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Preludes 2 Through Major keys 39.mid,,617.5089010312494,131.24683284540697,2546,4.123017491323835
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-rage_over_a_lost_pennny.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Rage over a lost pennny.mid,,402.1281693,274.1312924647218,5595,13.913474427169406
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-romance_pianomid.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Romance piano.mid,,529.7093981249994,198.12786122085643,3525,6.6545921451976575
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-rondo_in_b_flat.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Rondo in B flat.mid,,337.8222834895833,276.2236537358363,4393,13.003878709900016
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-rondo_opus51_no1.mid,duplicate_of_midiclassics,"..\data\midiclassics\Beethoven\Rondo Opus.51, No.1.mid",,228.70089,243.48396557544862,2689,11.757715503424583
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-rondo_opus51_no2.mid,duplicate_of_midiclassics,"..\data\midiclassics\Beethoven\Rondo Opus.51, No.2.mid",,330.17782124999997,180.1079286201566,3991,12.087426056937192
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sechs_variationen.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Sechs Variationen.mid,,272.363364,218.85840373706813,2479,9.101811505015778
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-seven_inversions_of_god_save_the_king.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Seven Inversions of God Save the King.mid,,448.44233144166657,229.0860140171288,3774,8.415797830385962
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sieben_bagatellen_c_major_opus33_no2.mid,duplicate_of_midiclassics,"..\data\midiclassics\Beethoven\Bagatella op33 n2.mid | ..\data\midiclassics\Beethoven\Sieben Bagatellen, C Major, Opus.33, No.2.mid",,202.08313125,201.65105135310412,1869,9.248669042483476
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sieben_bagatellen_in_a_major_opus33_no4.mid,duplicate_of_midiclassics,"..\data\midiclassics\Beethoven\Bagatella op33 n4.mid | ..\data\midiclassics\Beethoven\Sieben Bagatellen, in A Major, Opus.33, No.4.mid",,97.237998,202.42764306088876,1074,11.045064913821035
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sieben_bagatellen_in_c_major_opus33_no5.mid,duplicate_of_midiclassics,"..\data\midiclassics\Beethoven\Bagatella op33 n5.mid | ..\data\midiclassics\Beethoven\Sieben Bagatellen, in C Major, Opus.33, No.5.mid",,143.08333333333331,193.57833655705974,2393,16.72451951077461
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sieben_bagatellen_in_d_major_opus33_no6.mid,duplicate_of_midiclassics,"..\data\midiclassics\Beethoven\Bagatella op33 n6.mid | ..\data\midiclassics\Beethoven\Sieben Bagatellen, in D Major, Opus.33, No.6.mid",,134.029878,181.6282831177393,1017,7.58786037244621
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sieben_bagatellen_in_e_flat_major_opus33_no1.mid,duplicate_of_midiclassics,"..\data\midiclassics\Beethoven\Sieben Bagatellen, in E flat Major, Opus.33, No.1.mid",,204.80931900000002,194.43022223374396,1663,8.119747715190634
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sieben_bagatellen_in_f_major_opus33_no3.mid,duplicate_of_midiclassics,"..\data\midiclassics\Beethoven\Bagatella op33 n3.mid | ..\data\midiclassics\Beethoven\Sieben Bagatellen, in F Major, Opus.33, No.3.mid",,99.575658,166.18721654692877,1019,10.233424719121615
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sketch_for_piano_alla_marcia.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Sketch for Piano Alla Marcia.mid,,26.76769023333332,162.86074195377884,252,9.41433488669818
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sketch_for_piano_allegretto.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Sketch for Piano Allegretto.mid,,66.4044645,175.17468200321017,350,5.270729952200728
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sketch_for_piano_allegro.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Sketch for Piano Allegro.mid,,31.258079649999996,237.70208860995237,214,6.846229915470832
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sketch_for_piano_allegro_giocoso.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Sketch for Piano Allegro Giocoso.mid,,21.86867756666667,182.62876623258876,133,6.08175778322898
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sketch_for_piano_presto.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Sketch for Piano Presto.mid,,40.580336,161.17081766508647,690,17.00330918896285
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sonata_for_piano_cello_n2_op05.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Sonata for Piano & Cello n2 op05.MID,,548.1284717499999,186.1884447255736,7280,13.281557837631158
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sonata_in_bflat_major_op106.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Sonata in Bflat Major Op.106.mid,,149.49533091666686,208.9065291053657,1888,12.629156967132488
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sonata_no14_op_27_moonlight_sonata.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Sonata No.14 Op 27 Moonlight Sonata.mid,,347.11533599999996,149.058292114932,1145,3.2986154204376614
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sonata_no14_op_27_sonata_quasi_una_fantasia.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Sonata No.14 Op 27 Sonata Quasi Una Fantasia.mid,,169.95088900000002,136.30832887195706,894,5.26034318067027
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sonata_op78_1st_mov.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Sonata op78 1st mov.mid,,234.49040541666665,172.3836376430921,3362,14.33747361230432
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sonata_opus111_c_minor_no1.mid,duplicate_of_midiclassics,"..\data\midiclassics\Beethoven\Sonata, Opus.111 C minor No.1.mid",,504.07921606666696,213.24753320806775,5477,10.86535573265064
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sonata_opus111_c_minor_no2.mid,duplicate_of_midiclassics,"..\data\midiclassics\Beethoven\Sonata, Opus.111 C minor No.2.mid",,666.5618751166667,180.000045000011,8036,12.055895033890858
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sonata_opus81a_les_adieux_e_flat_no1.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Sonata Opus.81a -Les Adieux- E flat No.1.mid,,376.3572292499999,204.80333065721157,3319,8.818749161837712
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sonata_opus81a_les_adieux_e_flat_no2_3.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Sonata Opus.81a -Les Adieux- E flat No.2 & 3.mid,,548.5150619416661,163.83090747725427,6228,11.354291672417812
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sonata_presto.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Piano Sonatina No.2 Op 49.mid | ..\data\midiclassics\Beethoven\Sonata Presto.mid,,270.7,277.80218187746505,3422,12.64130033247137
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sonatina_fa_maj_woo.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Sonatina Fa maj woo.mid,,308.7187413333334,215.2654151195036,2387,7.731956892836255
midi-classical-music,Beethoven,..\data\new_midi_files\midi-classical-music\data\beethoven-sonatina_in_c.mid,duplicate_of_midiclassics,..\data\midiclassics\Beethoven\Sonatina In C.mid,,539.9651212666666,177.73410283061372,2854,5.285526578651969
